id,transactionHash,fromAddress,fromIsContract,toAddress,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
0xa3a327838d1d563e09b5c27adbeca7bc6a3e504e38300bee8f171b2e07e170b1_84,0xa3a327838d1d563e09b5c27adbeca7bc6a3e504e38300bee8f171b2e07e170b1,"{'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x18902978d48FE3B742d57276570BfEC25Fd44EC9', 'chain': 'ethereum', 'arkhamLabel': {'name': 'MEXC Deposit', 'address': '0x18902978d48FE3B742d57276570BfEC25Fd44EC9', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F,token,2024-05-08T04:32:59Z,19822983,0xe760c424b86fe5c5c241acc07116cd23b0a269849402eac3e81069f299f2e35a,Gitcoin,GTC,18,97.74,gitcoin,113.3784,ethereum
0x88d11f60412203aaec776164ebb1b8fc0a7b94681a0991ea30512c0280f3335a_71,0x88d11f60412203aaec776164ebb1b8fc0a7b94681a0991ea30512c0280f3335a,"{'address': '0x28C6c06298d514Db089934071355E5743bf21d60', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x28C6c06298d514Db089934071355E5743bf21d60', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x2143D30519E4a60b3149c111c03C8a3e65608dDD', 'chain': 'ethereum', 'arkhamLabel': {'name': 'MEXC Deposit', 'address': '0x2143D30519E4a60b3149c111c03C8a3e65608dDD', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F,token,2024-05-08T04:32:59Z,19822983,0xe760c424b86fe5c5c241acc07116cd23b0a269849402eac3e81069f299f2e35a,Gitcoin,GTC,18,97.74,gitcoin,113.3784,ethereum
0x444db039f8a8d79ce4f56f307030c491312f4697ea8f76ea279468be25c6481c_35,0x444db039f8a8d79ce4f56f307030c491312f4697ea8f76ea279468be25c6481c,"{'address': '0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D', 'chain': 'arbitrum_one', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0xA8393b4C3e613448AaBaC91a321F3C37b2144f30', 'chain': 'arbitrum_one', 'isUserAddress': False, 'contract': False}",False,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,token,2024-05-08T04:32:58Z,209006835,0x9846b3db6deba0de62ce2b06c1eb502b636049b2ec0e3b10ace0822fa73710fb,USD Coin,USDC,6,1.7,usd-coin,1.7,arbitrum_one
a1d39685ad8fa079eb21c97fd5e8b8ef595ca62474d7d55d7e548732316fc3ae_0,a1d39685ad8fa079eb21c97fd5e8b8ef595ca62474d7d55d7e548732316fc3ae,"{'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TNBJ3UHEuJYPi7q8oKiLQwwyJ1js9eVHvB', 'chain': 'tron', 'arkhamLabel': {'name': 'MEXC Deposit', 'address': 'TNBJ3UHEuJYPi7q8oKiLQwwyJ1js9eVHvB', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tether USD,USDT,6,29.82631,tether,29.82631,,tron
13cc714170076dd1b045f13e2eaaf23042fc5449257f0b87ed04de68e4d2a0e3,13cc714170076dd1b045f13e2eaaf23042fc5449257f0b87ed04de68e4d2a0e3,"{'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TCuC9Pz2h5vgjDbzfuDEoZBWxN6YQCFiVs', 'chain': 'tron', 'arkhamLabel': {'name': 'LBank Deposit', 'address': 'TCuC9Pz2h5vgjDbzfuDEoZBWxN6YQCFiVs', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tron,TRX,6,72,tron,8.731584,,tron
4ec81af297dd2342ee078544e40b6a6c46a10254fcb505b6ed7acbd504c7d0f4,4ec81af297dd2342ee078544e40b6a6c46a10254fcb505b6ed7acbd504c7d0f4,"{'address': 'TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TKsopGHr4JYTaDdRnUxt55r2sUq9sxGS8x', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tron,TRX,6,501.599617,tron,60.829988752824,,tron
8090745b2e131cab9ba46399b87f34699721714fe0230f1244148a721459e5fb,8090745b2e131cab9ba46399b87f34699721714fe0230f1244148a721459e5fb,"{'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'THR6P1Ve6uED3DoiHS6xSaAjejZTEdwx9n', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tron,TRX,6,349.730205,tron,42.412481420759995,,tron
79598e0fd1819afb74ea519c4cf801b81fcc2a452c823ccfa5190e47167c6c22_0,79598e0fd1819afb74ea519c4cf801b81fcc2a452c823ccfa5190e47167c6c22,"{'address': 'TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TVvLTbTsjvn1Ma4GZaNta1EQNDUxucdAmx', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tether USD,USDT,6,349,tether,349,,tron
2aa6c253c46baaa060e445ad312db000e2697f6f8d5fee429ccea7ea5c4697bf_0,2aa6c253c46baaa060e445ad312db000e2697f6f8d5fee429ccea7ea5c4697bf,"{'address': 'TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TDSU2VLvAp9a2AqSC5Gt56CbJ7oLaR7P6d', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tether USD,USDT,6,275.39,tether,275.39,,tron
2dc1ae30929e4926d35a81c1adcb91eaddbe63b8d6753893acc0828e22d4d3a2,2dc1ae30929e4926d35a81c1adcb91eaddbe63b8d6753893acc0828e22d4d3a2,"{'address': 'TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TNCk81dPaZfSUNUdr6r5rEQUs5dpTdP7MB', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,,2024-05-08T04:33:00Z,61499964,0000000003aa6a3c1e6120fa3670c96ee5fcc8d091de1dbcdbcf9a924ac8a72b,Tron,TRX,6,58,tron,7.033776,,tron
0xa3a327838d1d563e09b5c27adbeca7bc6a3e504e38300bee8f171b2e07e170b1_84,0xa3a327838d1d563e09b5c27adbeca7bc6a3e504e38300bee8f171b2e07e170b1,"{'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x18902978d48FE3B742d57276570BfEC25Fd44EC9', 'chain': 'ethereum', 'arkhamLabel': {'name': 'MEXC Deposit', 'address': '0x18902978d48FE3B742d57276570BfEC25Fd44EC9', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F,token,2024-05-08T04:32:59Z,19822983,0xe760c424b86fe5c5c241acc07116cd23b0a269849402eac3e81069f299f2e35a,Gitcoin,GTC,18,97.74,gitcoin,113.3784,ethereum
0xe90a1d0e8b6b9d49c4a245034aa646efbe8bd2a5c06df8af75de90dd6facd634_70,0xe90a1d0e8b6b9d49c4a245034aa646efbe8bd2a5c06df8af75de90dd6facd634,"{'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x336DeD46B25c892A661C6ab1dCc0572cD96aEF28', 'chain': 'ethereum', 'arkhamEntity': {'name': '@HOMER1384', 'note': '', 'id': 'homer1384', 'type': 'individual', 'service': None, 'addresses': None, 'twitter': 'https://twitter.com/HOMER1384'}, 'arkhamLabel': {'name': '""homer1384"" on OpenSea', 'address': '0x336DeD46B25c892A661C6ab1dCc0572cD96aEF28', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,0xD533a949740bb3306d119CC777fa900bA034cd52,token,2024-05-08T04:32:59Z,19822983,0xe760c424b86fe5c5c241acc07116cd23b0a269849402eac3e81069f299f2e35a,Curve DAO Token,CRV,18,5978.7653,curve-dao-token,2536.9754585142996,ethereum
0x88d11f60412203aaec776164ebb1b8fc0a7b94681a0991ea30512c0280f3335a_71,0x88d11f60412203aaec776164ebb1b8fc0a7b94681a0991ea30512c0280f3335a,"{'address': '0x28C6c06298d514Db089934071355E5743bf21d60', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x28C6c06298d514Db089934071355E5743bf21d60', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x2143D30519E4a60b3149c111c03C8a3e65608dDD', 'chain': 'ethereum', 'arkhamLabel': {'name': 'MEXC Deposit', 'address': '0x2143D30519E4a60b3149c111c03C8a3e65608dDD', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,0xDe30da39c46104798bB5aA3fe8B9e0e1F348163F,token,2024-05-08T04:32:59Z,19822983,0xe760c424b86fe5c5c241acc07116cd23b0a269849402eac3e81069f299f2e35a,Gitcoin,GTC,18,97.74,gitcoin,113.3784,ethereum
0x444db039f8a8d79ce4f56f307030c491312f4697ea8f76ea279468be25c6481c_35,0x444db039f8a8d79ce4f56f307030c491312f4697ea8f76ea279468be25c6481c,"{'address': '0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D', 'chain': 'arbitrum_one', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0xA8393b4C3e613448AaBaC91a321F3C37b2144f30', 'chain': 'arbitrum_one', 'isUserAddress': False, 'contract': False}",False,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,token,2024-05-08T04:32:58Z,209006835,0x9846b3db6deba0de62ce2b06c1eb502b636049b2ec0e3b10ace0822fa73710fb,USD Coin,USDC,6,1.7,usd-coin,1.7,arbitrum_one
afcc1e197e9d55cfa79977e2a0e2b0b92a87878d5b040956c00d5216206cea02_0,afcc1e197e9d55cfa79977e2a0e2b0b92a87878d5b040956c00d5216206cea02,"{'address': 'TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TMNMARuzbUSRVpNhGzCxrLZHv17zAcKKqP', 'chain': 'tron', 'arkhamLabel': {'name': 'Deepcoin Deposit', 'address': 'TMNMARuzbUSRVpNhGzCxrLZHv17zAcKKqP', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,8900,tether,8900,,tron
8aae539b035c1f00987f0c946503793192d226885e9c31bfc2ac214389887dcd_0,8aae539b035c1f00987f0c946503793192d226885e9c31bfc2ac214389887dcd,"{'address': 'TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TDe2c87Sq2CGa58atdh2NJ2iFCUaBwXiKm', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,2162.5152,tether,2162.5152,,tron
f594d40244a99d8d1dec9c4ba490fc1a52d163fea30b8ae0de38b3bce6290a99_0,f594d40244a99d8d1dec9c4ba490fc1a52d163fea30b8ae0de38b3bce6290a99,"{'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TYSHk8FigzszuMygCzHWsk2my4ptqmX1QG', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,30.003956,tether,30.003956,,tron
e36009c06a5b09a1d9767fea2e10d715f9f35e80e38bec6c17357b41f909767c_0,e36009c06a5b09a1d9767fea2e10d715f9f35e80e38bec6c17357b41f909767c,"{'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TJneuRWWh82gQ6o8G8hkpwsMmjnh4HiTmR', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,699,tether,699,,tron
0x10c5c7d334094e5a4cfb43df15989f898ce4a1d4ac986a1365b74aa4e644f4c7,0x10c5c7d334094e5a4cfb43df15989f898ce4a1d4ac986a1365b74aa4e644f4c7,"{'address': '0x9696f59E4d72E237BE84fFD425DCaD154Bf96976', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x9696f59E4d72E237BE84fFD425DCaD154Bf96976', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x08847f1D16E52DE801c4d06B55c5635A4e954FA3', 'chain': 'ethereum', 'isUserAddress': False, 'contract': False}",False,,external,2024-05-08T04:32:47Z,19822982,0x5eb13c2fec67f789f716c0bdfe4109e44564dd7e6f0980c8bd8424efe4cffb16,Ethereum,ETH,18,0.0347,ethereum,105.12365,ethereum
f594d40244a99d8d1dec9c4ba490fc1a52d163fea30b8ae0de38b3bce6290a99_0,f594d40244a99d8d1dec9c4ba490fc1a52d163fea30b8ae0de38b3bce6290a99,"{'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': 'TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TYSHk8FigzszuMygCzHWsk2my4ptqmX1QG', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,30.003956,tether,30.003956,,tron
e36009c06a5b09a1d9767fea2e10d715f9f35e80e38bec6c17357b41f909767c_0,e36009c06a5b09a1d9767fea2e10d715f9f35e80e38bec6c17357b41f909767c,"{'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chain': 'tron', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Withdrawal Hot Wallet', 'address': 'TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G', 'chainType': 'tron'}, 'isUserAddress': False, 'contract': False}",False,"{'address': 'TJneuRWWh82gQ6o8G8hkpwsMmjnh4HiTmR', 'chain': 'tron', 'isUserAddress': False, 'contract': False}",False,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,2024-05-08T04:32:51Z,61499961,0000000003aa6a394c42a0954baef21aa85d68ad7f69bbc5a31c403b96512a03,Tether USD,USDT,6,699,tether,699,,tron
0x10c5c7d334094e5a4cfb43df15989f898ce4a1d4ac986a1365b74aa4e644f4c7,0x10c5c7d334094e5a4cfb43df15989f898ce4a1d4ac986a1365b74aa4e644f4c7,"{'address': '0x9696f59E4d72E237BE84fFD425DCaD154Bf96976', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x9696f59E4d72E237BE84fFD425DCaD154Bf96976', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x08847f1D16E52DE801c4d06B55c5635A4e954FA3', 'chain': 'ethereum', 'isUserAddress': False, 'contract': False}",False,,external,2024-05-08T04:32:47Z,19822982,0x5eb13c2fec67f789f716c0bdfe4109e44564dd7e6f0980c8bd8424efe4cffb16,Ethereum,ETH,18,0.0347,ethereum,105.12365,ethereum
0x9500f3a26f3e4bf90d09594981188b1dc7d93d14f99d8ce96fe8e708e2e42f56,0x9500f3a26f3e4bf90d09594981188b1dc7d93d14f99d8ce96fe8e708e2e42f56,"{'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chain': 'ethereum', 'arkhamEntity': {'name': 'Binance', 'note': '', 'id': 'binance', 'type': 'cex', 'service': None, 'addresses': None, 'website': 'https://binance.com', 'twitter': 'https://twitter.com/binance', 'crunchbase': 'https://www.crunchbase.com/organization/binance', 'linkedin': 'https://www.linkedin.com/company/binance'}, 'arkhamLabel': {'name': 'Hot Wallet', 'address': '0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549', 'chainType': 'evm'}, 'isUserAddress': False, 'contract': False}",False,"{'address': '0x743873Ba613E3A0E77B3d34C766C6B582107E557', 'chain': 'ethereum', 'isUserAddress': False, 'contract': False}",False,,external,2024-05-08T04:32:47Z,19822982,0x5eb13c2fec67f789f716c0bdfe4109e44564dd7e6f0980c8bd8424efe4cffb16,Ethereum,ETH,18,0.01270752,ethereum,38.49743184,ethereum
